Additional data collected for market,,,,,,,
meta.instanceID,M-q705_cropShareAg,M-q706_cropSP,M-q707_cropAvgSP,M-q708_marketDistance,O-q801_newMgmtUse,uniqueid ,D-q420_cropSeedAmt
uuid:c610082d-7fd2-4214-bc1d-d6ecb57fe13e,0,1522,0,4,None,4186,30
uuid:2f097537-8f8d-4f22-897b-82ec1e7729c2,0,1522,1000,4,None,4187,6
uuid:bad903cf-322a-4b87-b111-8f8ffeeda56a,0,1400,1250,4,None,4188,9
uuid:235ff868-7a90-4fc6-9fc0-8a0ac786fa19,0,1500,1250,4,NutrientManagement,4189,9
uuid:64921cc8-8774-4c6c-a786-e051066884e2,0,1350,1250,4,NutrientManagement,4190,9
uuid:777e00c3-d80c-4bf0-89e9-ac71525a40d8,0,1522,1000,4,NutrientManagement,4191,30
uuid:0ab27f9b-8a80-45d1-beaa-2bab2551cb8b,30,1600,1350,15,VarietyReplacement,4192,1.5
uuid:5f6f017f-5f0a-4bc1-9e4c-191c193d2bbc,20,1500,1300,5,None,4193,3
uuid:4b0e93a0-731e-44f2-9555-40b7751764d5,20,1600,1350,5,None,4194,2
uuid:6976d328-a1a7-4a45-bd16-64cd4a206a54,20,1500,1200,15,None,4195,6
uuid:978022f9-ba57-4f33-9029-d083ab33b3c8,10,1600,1350,5,None,4196,3
uuid:1a895bda-54d3-4030-a5da-afb3a9010ca3,10,1600,1400,5,None,4197,2
uuid:5f3817b4-e9a4-4cf5-bdd5-8e9443c48111,10,1300,1100,15,None,4198,3
uuid:2d9f59d0-4a77-4f3d-b1fe-59739cc8b372,5,1400,1100,2,None,4199,1
uuid:6aec86be-7179-4c4e-91f0-d2a69c95fe3c,30,1300,1250,1,None,4200,2
uuid:6ef80a3b-a94a-49c3-82a2-5a37187e0405,20,1500,1100,2,None,4201,2.2
uuid:b8bb7fe3-a4eb-48eb-aa05-4172a45fac7f,50,1200,1300,2,None,4202,14
uuid:cbabd1d4-4427-4221-b15c-0cf8fcaeb04e,5,1400,1200,2,None,4203,2
uuid:b462d783-baf1-4b91-9a1d-58aacee2e176,10,1400,1200,2,None,4204,3
uuid:c9f4c02d-c457-4348-9f36-cf80ba03c10a,5,1400,1100,2,None,4205,2
uuid:a10ef5b1-1171-45a3-8a56-a0634184151d,100,1270,1020,0.5,None,4206,15
uuid:f96ad474-9ae9-41dd-99c0-b6f273e29ce6,100,1270,1050,0.5,None,4207,10.5
uuid:a470c03d-7f4a-4f5e-91f3-7d1830a83507,100,1200,950,1,None,4208,6
uuid:ea0c462c-b171-4575-bc7d-ec90946f6e80,40,1400,1250,2,None,4209,15
uuid:aff45e21-14c7-494f-87da-79b141f95074,80,1250,975,1,None,4210,21
uuid:ada21e0d-457b-4c12-997f-fbcf9a8148ac,50,1400,1300,2,None,4211,20
uuid:185e3528-f215-4524-bd2e-75e542d25134,70,1000,950,0.5,None,4212,21
uuid:7b1447ff-5591-4f24-ae78-cf036d8b2968,40,1440,1380,1,None,4213,10
uuid:b0097fbb-e7c3-40f1-bab7-22a61ee57c34,100,1250,950,1,None,4214,8
uuid:692944f5-4380-4b09-8000-c72f78c81cdc,60,1400,1300,3,None,4215,30
uuid:2702443d-f791-40d9-8188-51456ec8dce1,30,1400,1250,1,None,4216,12
uuid:67898e1b-0a9f-46f5-89df-bdcd16935b29,100,1500,1350,0.5,None,4217,15
uuid:f9d97feb-729b-4d5c-8b45-3b738381fcc0,100,1550,1350,0.5,None,4218,17
uuid:478fffe4-74b2-4b2e-b3a5-c1bbda5b1c44,20,1200,1000,5,VarietyReplacement WeedManagement,4219,5
uuid:b2ba69fc-3383-4cd1-8e31-9c78420959b2,20,1700,1300,5,VarietyReplacement,4220,6.25
uuid:d7d4681c-453b-47aa-830b-d58ecb4360f2,60,1400,900,5,None,4221,3
uuid:f65b1274-e78b-4e41-b267-b40af57782dd,5,1400,950,5,VarietyReplacement WeedManagement,4222,2.5
uuid:eaae819c-c666-4b05-94f0-a328bd29e77b,30,1700,1200,3,None,4223,6.25
uuid:00212b88-a094-4710-9cfa-fe3d90491e98,40,1500,1200,5,None,4224,36
uuid:3abf234c-aa3a-44c4-88ba-6ae1c4302836,20,1400,1200,5,None,4225,15
uuid:697f1d7b-2e48-4343-8d16-03a12c008a95,40,1400,1200,5,None,4226,12
uuid:8f3ec94e-3764-4083-81f7-14dbd0ebea68,80,1400,1500,2,None,4227,15
uuid:85a233c4-d916-46ec-a30a-a76938c3a474,40,1522,1000,1,NutrientManagement,4228,6
uuid:a9feaab6-9d2e-415a-8ae3-e27ac6ac20b2,50,1522,1000,1,None,4229,9
uuid:5f892f8e-041b-4153-8bc8-a6134ffbcc1d,0,1522,1000,1,None,4230,4
uuid:a8fd540e-6b89-4bc6-b179-27d42bed90eb,70,1522,1200,5,None,4231,15
uuid:b3fd28d4-dfa4-4e4a-9403-08c2bf5a0034,60,1522,1200,1,None,4232,12
uuid:3ae28ea2-6166-4936-b021-49b28fdc99d6,100,1500,1200,2,None,4233,12
uuid:5f8f8121-322f-4501-bba2-c72347914215,60,1400,1100,1,VarietyReplacement,4234,15
uuid:7662a8db-9975-49b6-9fe7-9a6d0c0d11a4,60,1400,1000,1,VarietyReplacement,4235,45
uuid:87c67d02-b0de-4d99-920a-ac0f286d63ef,40,0,1000,1,VarietyReplacement,4236,10
uuid:b0129db7-dc6a-41a2-9c94-15bc12d82ad8,40,0,1000,1,VarietyReplacement,4237,15
uuid:b0d1dccf-293f-4c39-976e-0dbe4090713a,50,0,1000,1,VarietyReplacement,4238,9
uuid:894091bb-05ba-4d36-a061-cbfb223517fa,40,0,1000,1,VarietyReplacement,4239,9
uuid:22502e73-d7c5-414d-9c1b-5591128c1afb,10,1600,1350,1,VarietyReplacement,4240,8
uuid:eb229de0-0273-4b64-b873-b5cfe3b0ba1d,10,1650,1300,1,None,4241,9
uuid:c339d353-def7-446e-a991-c009a6d18bdc,20,1480,1200,6,None,4242,4.5
uuid:553076c6-d3e1-4b8a-ae9e-facaec5f1e1c,20,1450,1100,6,None,4243,2.5
uuid:828c1276-901f-4339-9ff9-0da56d19fd82,20,1500,1140,5,None,4244,4.5
uuid:9c59c1d2-096d-4408-8565-968d8ad8badc,30,1520,1100,5,None,4245,4
uuid:15d787fc-9759-47c7-80a9-5e9a9b9a29bf,5,1500,1150,5,None,4246,6
uuid:d67b69a4-7ec9-453b-9cfe-b71a4723705c,50,1400,1000,1,VarietyReplacement,4247,10
uuid:fd30865e-855e-4eb2-95d0-1cc2c8993075,100,1450,1200,0.5,None,4248,17
uuid:22a28e94-aceb-47ed-8cf1-14c7ea3abfe8,100,1500,1300,0.5,None,4249,16
uuid:f4252e06-af96-432b-b258-0ba7f297a7f8,70,1550,1300,1,None,4250,20
uuid:401c17b8-4144-4a60-a179-732159e1479b,100,1120,950,5,None,4251,7.5
uuid:c7a687df-9df2-4f87-b3be-0707e5cecbee,40,1450,1200,5,None,4252,15
uuid:29831733-e976-46b8-acd4-a6e64a5ed392,90,1333,1060,0.5,None,4253,18
uuid:c4b6ea7f-2dd2-413e-ad64-bc645bd1282e,50,1400,1240,5,None,4254,11
uuid:b1256294-d2db-46c7-b67e-e7fa1639c6e3,100,1230,1070,0.5,NutrientManagement,4255,25
uuid:a465ee32-ebfe-42ac-a356-8d6ec9122394,70,1500,1200,0.5,None,4256,10
uuid:9a9ed20f-0b3d-45e3-ab0a-52f19dd74833,100,1200,1000,1.5,None,4257,20
uuid:51781b45-928f-4f3e-8a84-649cf0445fbf,80,1200,1070,0.5,None,4258,17.5
uuid:d07262fe-8c02-4af0-a201-0dda9ff7fedf,100,1200,1070,0.5,None,4259,8
uuid:6d8d23ff-bb0f-4621-8cd6-b6e4a8c02422,50,1400,1250,3,None,4260,30
uuid:00959bce-5455-46d7-82ea-8f176d0550bd,30,1400,1350,3,None,4261,18
uuid:390bab32-6859-458e-9902-646e6a470ee0,0,1200,1100,1,NutrientManagement VarietyReplacement,4262,1
uuid:97f499b6-3a59-4c7e-a077-a1628aee7e29,30,1300,1200,1,None,4263,1.25
uuid:d43f8493-8cd7-456e-b873-a7d94fcb56b3,20,1600,1200,2,None,4264,5
uuid:1049f67b-5e0d-410a-81da-a50f2be6cc57,30,1100,1000,3,NutrientManagement,4265,2
uuid:645d4b71-403c-486f-be41-046f060d7dce,30,1200,1100,2,None,4266,1.5
uuid:6be629fd-10d1-4231-82c0-c4659aa432ca,20,1300,1100,3,VarietyReplacement,4267,2
uuid:09829a1d-07be-47c8-9057-bcebe8ed6e3e,30,1300,1100,3,None,4268,5
uuid:292bb157-4214-4390-ae45-f394bc0f5b7c,30,2000,1300,0.5,VarietyReplacement WeedManagement,4269,3.90625
uuid:215590e5-ae04-4ece-9e1e-147478823a94,30,1300,950,0.5,VarietyReplacement WeedManagement,4270,5
uuid:982f94ad-29a1-44d0-972b-f59a69b8e39a,40,2000,1300,0.5,VarietyReplacement,4271,2
uuid:26c0782f-fe05-40d3-aa3c-0bc2f9cffcab,20,1800,1200,0.5,None,4272,1.5625
uuid:cb52952c-b454-463b-a60c-14db56a60da3,20,1350,1200,8,VarietyReplacement,4273,3
uuid:2b3fa178-5612-49e6-bb28-e8445a1eb465,10,1300,1200,7,VarietyReplacement,4274,1.5
uuid:3d0284cf-c55c-4843-9e9f-e8e68cb8f5a3,10,1300,1000,7,VarietyReplacement,4275,1.5
uuid:910e9d63-1b03-41f8-9384-6fafad8d1b30,10,1400,1200,6,VarietyReplacement,4276,2
uuid:70d21a03-f997-4e0b-815d-526f14396ef8,5,1300,1200,6,VarietyReplacement,4277,2
uuid:8af21c53-2c48-4fde-867c-6c66692a6201,20,1400,1200,7,VarietyReplacement,4278,14
uuid:41b4ecd9-ec7a-4a99-8f96-ab81826f0b37,20,1350,1200,7,VarietyReplacement,4279,2
uuid:fc6f3128-ae4d-41b8-be20-9ca30fc26bbc,40,1700,1500,2,VarietyReplacement,4280,4
uuid:388fea73-4e7f-4655-97c6-98cdc2abae9f,5,1600,1300,3,None,4281,8
uuid:84faa817-82dc-4783-8a29-783ff7478a57,5,1200,1200,10,None,4282,8
uuid:e473298e-f958-4e6c-999c-abe3e2eada63,40,1150,1000,2,None,4283,33
uuid:c9eaf106-2246-4508-ae33-09e56a5dfc93,0,1500,1000,2,None,4284,20
uuid:a5ac1323-6c1c-4d3c-be17-6fd094ceb414,60,1700,1500,2,IrrigationManagement WeedManagement,4285,3.5
uuid:0c3fc472-4628-4a95-925c-7ca4f7ac3fde,60,1600,1400,2,WeedManagement,4286,4
uuid:635674ec-37eb-4ad9-9db6-9717e6056b23,60,1600,1400,1,None,4287,4
uuid:83cb5c88-5855-44af-9d9e-ea59e39897f7,50,1600,1400,1,NutrientManagement VarietyReplacement,4288,2
uuid:12dde644-f52c-4ecb-bb50-c3ac3e6778f4,50,1600,1500,1,None,4289,1
uuid:6c823ae5-71b0-4c8d-bbd4-700c1f179738,40,1800,1600,5,VarietyReplacement,4290,2.5
uuid:923f0029-5a5e-425b-bddd-dffaaa470325,40,1900,1500,2,VarietyReplacement,4291,3
uuid:8c32cdf2-c322-46ca-9183-eb7c1a29948c,10,1600,1200,10,None,4292,4
uuid:72f919d6-0ed2-421e-9a91-19fdbf24c339,20,1400,1100,10,None,4293,4
uuid:7a5fdd46-3b47-4bec-a8b8-3dc520526552,70,1600,1500,10,None,4294,1.5
uuid:27ab6ddf-ba13-418e-b7c3-b9d10ede3936,70,1800,1500,7,None,4295,1.5
uuid:2e203883-a7e1-4776-82c8-81d190d64810,70,1600,1400,6,None,4296,4
uuid:7f427778-4057-412d-b2e6-e748e855dadd,60,1700,1500,10,None,4297,2
uuid:fba4a007-d538-428e-9522-7434f38ff24d,20,1500,1250,1,NutrientManagement,4298,4.8
uuid:895294ae-4e9a-4d27-b819-407679cb58dc,50,1500,1250,1,None,4299,8
uuid:51e30d82-6458-468d-a2b3-20ddc0a7e526,20,1500,1250,1,NutrientManagement,4300,11.2
uuid:984948fe-35dc-4c00-bdb1-dd5f85570cb7,10,1550,1310,5,None,4301,8
uuid:a24e09ae-2cd3-4e70-b7ae-9d55520c289a,20,1500,1100,7,NutrientManagement,4302,9.6
uuid:5656aa6c-99f4-41e4-8140-770fb0dbb73c,40,1500,1250,1,NutrientManagement,4303,8
uuid:684d5dde-4a47-4567-989b-25f7aa44a076,40,1500,1250,3,NutrientManagement,4304,9.6
uuid:e04cea97-ad1f-4fc0-a3dd-7e161ac1e64e,50,1460,1220,5,None,4305,4.8
uuid:11d093a7-0da2-4ff9-bd6e-0688c58c35c0,50,1510,1104,7,NutrientManagement,4306,7.466666667
uuid:f64d67e5-bb96-406a-938c-f9be9df12423,50,1510,1104,7,NutrientManagement,4307,7.466666667
uuid:7c2b0acc-d61f-45ac-b8a9-0b5eb0f7d0da,50,1510,1104,7,NutrientManagement,4308,4.8
uuid:06248cb1-649c-4c6f-ba4b-48fdcdee962d,10,1500,1260,4,None,4309,4.266666667
uuid:45bcb797-4dc1-4ea9-b243-9b0ea5963929,50,1510,1104,7,NutrientManagement,4310,4.8
uuid:e8ff70fc-27ff-44ec-8e22-3c8cd423c54a,30,1300,1000,12,NutrientManagement,4311,6.4
uuid:91415462-6887-4c02-b2b9-4c89792934ce,10,1300,1100,12,NutrientManagement,4312,8
uuid:3f07e903-92c1-4317-8f15-55bd3ee5d562,40,1510,1250,5,NutrientManagement,4313,4.5
uuid:08f252ae-0ea7-4898-a5e7-2e3c793dd363,50,1500,1300,5,WeedManagement VarietyReplacement,4314,5.12
uuid:4d0ce894-64c9-40e6-a74c-84706cdfa79d,50,1600,1300,5,WeedManagement VarietyReplacement,4315,4.8
uuid:0cd3f288-5fef-4dd5-8947-be29ff71b31c,50,1650,1300,5,None,4316,6.4
uuid:06661104-b494-4058-a522-f6160eec632c,10,1500,1000,8,NutrientManagement,4317,6.4
uuid:15077bfd-e456-417e-9a3e-adb877604f21,40,1600,1300,2,None,4318,5.5
uuid:aff7abd8-7233-4010-9415-a229f86c0c24,40,1600,1300,2,WeedManagement,4319,7
uuid:811cf212-a5a2-408b-b12f-044984551bf9,50,1650,1200,2,None,4320,3.2
uuid:1893c713-b37e-4736-a924-9cf9aeb3bbe7,40,1600,1300,2,None,4321,8
uuid:3b1d0799-dd86-42db-b76c-a33bf2ac8e72,50,1600,1300,2,None,4322,4
uuid:19c49e50-6b0c-44bc-9b14-fd125dcb94f6,50,1650,1300,1,WeedManagement VarietyReplacement,4323,5.12
uuid:fc607c2e-15d0-484c-a00a-56c02f9db1da,50,1500,1250,2,None,4324,6.4
uuid:7fd548ff-1963-41ac-8c76-90b8fc2ca865,50,1600,1300,2,None,4325,2.5
uuid:2ef5d413-dae0-4312-9359-92d3e4b30721,40,1650,1300,2,None,4326,3.555555556
uuid:81da5541-4c05-4594-8119-033b30faa59e,80,1150,1400,12,NutrientManagement,4327,3.2
uuid:9b2501a0-84c0-4a52-94c9-4e6f9849810b,40,1650,1250,3,None,4328,3.84
uuid:f15e51f5-d754-4a14-87f1-dd6982917f18,50,1650,1300,3,None,4329,6.4
uuid:67639eb0-99d6-4055-bf3b-31d085df317e,60,1650,1250,3,WeedManagement,4330,6.4
uuid:21c89cc7-a373-4464-b2cf-1032453469d8,20,1500,1200,7,NutrientManagement,4331,5.6
uuid:40118e2f-cfb2-4e3b-9dba-992c97d192c6,40,1500,1250,1,None,4332,9.6
uuid:461ac049-1035-4af2-8e65-1b5d840894da,10,1500,1250,4,CropEstablishment,4333,4.88
uuid:0a271208-2349-48cf-9831-026c205b1dd9,20,1500,1110,5,NutrientManagement,4334,6.4
uuid:2be48dd9-06f2-48d4-8090-4db6119cab21,60,1500,1100,5,WeedManagement,4335,4.8
uuid:2b7a5795-e5ea-40a6-a424-39b47aa7a86a,40,1500,1300,5,WeedManagement,4336,4.5
uuid:78d34271-a983-4407-8706-e07e8c1668cb,50,1600,1250,2,WeedManagement,4337,6.4
uuid:03952d59-ed4b-4126-9c86-5977afddafb7,40,1650,1250,2,WeedManagement,4338,4.266666667
uuid:9b14dd9e-a91c-4a20-978a-9b81947ab94b,60,1600,1250,3,WeedManagement,4339,4.48
uuid:21b1fb81-3915-49c0-9362-3f068c08793b,50,1600,1250,2,None,4340,5
uuid:553306ad-035c-433a-bd44-7bef010bc14f,50,1700,1300,4,None,4341,4.8
uuid:7bdb30a6-4c65-49b0-b7b3-b79b31425889,40,1650,1300,2,None,4342,4.571428571
uuid:847d9a92-faf0-4071-96b6-0d120662a38d,50,1600,1250,5,WeedManagement,4343,5.5
uuid:47e4c0ec-d23d-480d-9974-687ea2844a51,40,1600,1300,2,WeedManagement,4344,6.506666667
uuid:b99b88b2-72e8-49e5-998a-95090e1a11a1,20,1500,1100,9,NutrientManagement,4345,4.8
uuid:c5761b49-89e0-4f9c-b634-e4aaa4967681,40,1650,1300,2,None,4346,4.8
uuid:e9355459-389e-4fa7-9413-609e8077bdc6,60,1700,1300,2,None,4347,4.8
uuid:0034b8fe-2f0e-47e2-be1a-c491022510bf,30,1500,1200,5,NutrientManagement,4348,4.8
uuid:1375600a-d8be-4deb-a5c7-023bfd7c0de6,70,1650,1300,2,None,4349,4.266666667
uuid:efcf9416-7a76-4ac8-ae91-712086893ba7,50,1600,1350,5,None,4350,4.266666667
uuid:c0ff3937-cc70-4959-98db-4ef7f2eebd30,10,1520,1510,3,NutrientManagement,4351,7
uuid:5fed19d8-d423-4e7f-b01c-3782ad734efc,30,1500,1100,12,NutrientManagement,4352,15
uuid:5079cf90-f3f9-45db-b5ae-3d63b0bf4b3e,20,1500,1200,12,NutrientManagement,4353,9.6
uuid:cab419b2-559b-4e7c-b95a-f20d129a9784,40,1500,1250,1,None,4354,4.5
uuid:7d42e48c-a35a-44d6-a998-0c6246b0be74,50,1500,1250,1,None,4355,9.6
uuid:19938f56-3af1-44b6-ba94-f35b85d2b2cc,50,1500,1200,1,None,4356,7.466666667
uuid:5d7e6809-1132-4026-9ab6-341874ebf23d,5,1475,1240,4,NutrientManagement,4357,6
uuid:32a8c7c2-7278-45df-bcf5-27dcb4b39fb0,40,1500,1250,1,None,4358,8
uuid:9ecf329b-f056-4614-a9dd-22bf6d9cbc7b,5,1480,1240,5,NutrientManagement,4359,8
uuid:d421cc44-712b-4e23-8ff9-243da541e05c,50,1500,1250,1,None,4360,11.2
uuid:5e47da42-0f1a-4626-bb34-8eb7822b50fd,60,1500,1250,1,WeedManagement CropEstablishment,4361,8
uuid:712e9c93-2bd4-4f1a-b742-2378b6e353de,20,1500,1250,1,WeedManagement,4362,11.2
uuid:32d7f8e0-4c56-46bf-914f-18fbd807d7df,0,1000,1100,1.5,None,4363,16
uuid:c61b337d-2287-4b33-afaa-03f337fb38b5,0,1400,1200,1,None,4364,7.5
uuid:a91699ad-979e-49af-8d9a-d695486b1a0b,50,1150,1150,2.5,NutrientManagement,4365,12
uuid:8a1b6097-1a62-4c7f-bfb2-22618ff3cead,20,1255,1255,2,NutrientManagement,4366,9
uuid:6e86365a-f361-48c9-8fc5-94221c04dae8,30,1255,1255,2.5,NutrientManagement,4367,6
uuid:e729fbd1-ff1b-4e11-a086-9e47c908c28c,20,1255,1255,2.5,NutrientManagement,4368,5
uuid:b9e43521-a10f-4934-9377-ac1557959818,30,1150,1150,2,NutrientManagement,4369,5
uuid:2c403450-b484-4df7-abc5-9a74ed970e33,30,1200,1000,3,VarietyReplacement,4370,12
uuid:faadcb27-81e4-49b3-8314-25f32d7c0224,60,1250,1000,3,VarietyReplacement,4371,24
uuid:44e797a6-2a69-45f5-92cb-c71732f96400,40,1400,1200,3,VarietyReplacement,4372,24
uuid:36e87e4e-a231-4c6f-9c28-6495b6dc7c1b,30,0,900,2,VarietyReplacement,4373,24
uuid:0c5d619b-a4af-4a85-9dc0-6bf7ea05c4e7,60,0,900,2,VarietyReplacement,4374,9
uuid:ff1e0631-1474-4b88-91e9-4d9930b3376a,30,0,1000,5,VarietyReplacement,4375,12
uuid:45eff36c-530d-458d-bc5c-73f2e91e331f,20,0,1000,5,VarietyReplacement,4376,12
uuid:5018a00e-932f-4c22-8ac6-3541269846d6,20,0,1000,5,VarietyReplacement,4377,12
uuid:80f3f1f1-e2d9-4545-9ae7-53a9b1a522b4,20,1400,1100,6,CropEstablishment,4378,12
uuid:ec6e792c-d137-459d-8c9b-abfdd0a0b65d,30,1450,1200,4,VarietyReplacement,4379,24
uuid:e28a29f2-7bb1-4cbf-81c2-3a6061f1d46b,30,1600,1200,10,None,4380,12
uuid:ea398d3e-558c-4bb6-8906-b04c9078c17e,50,1600,1000,5,CropEstablishment,4381,12
uuid:96d98cd6-9f08-4f58-bedb-d00a6c87fef2,60,1500,1200,1,None,4382,12
uuid:b4e6e3d0-c749-4da5-83c5-920199b9d547,50,1625,1000,5,None,4383,9
uuid:b54dddf2-472e-4f23-9a8b-1099b0e02780,60,1300,1100,4,None,4384,16
uuid:bae8bf57-635c-45a5-89de-bd18b018d910,20,1400,1200,6,None,4385,0.7
uuid:bee23852-33d4-488b-ae92-3ba211c654b6,0,1400,1200,6,None,4386,2
uuid:a495a6a2-7771-4d1d-b2ca-b84be83f17d1,5,1400,1200,6,None,4387,4
uuid:75b49577-5fef-45c6-b825-c10130a2298b,30,1400,1200,6,None,4388,3.5
uuid:22f9d687-611a-4c97-8b41-11ad2c02b3bd,20,1400,1200,6,None,4389,4
uuid:dd9640bb-b7d8-4423-a8a3-dc25cc952458,10,1400,1200,6,None,4390,4
uuid:77cea5e8-78aa-40fa-bc10-7a17c4da0c3c,0,1400,1100,6,None,4391,2
uuid:ecad00ec-3aeb-4bba-8d0b-78d860a51576,80,1200,900,2,None,4392,35
uuid:39736b13-036d-4873-bb25-6a4dbe08d752,100,1000,945,5,VarietyReplacement,4393,20
uuid:bdb1140d-f1fc-4322-b19a-979ebd50095e,80,1250,975,2,None,4394,16
uuid:01769f4c-f1ff-427f-93b8-93bbc9b66af6,70,1100,970,0.5,None,4395,6
uuid:a59a3fb3-1c1e-4a52-8bc5-866bd18edf5e,40,1350,1120,2,None,4396,20
uuid:dfb2e889-0ade-42bc-972c-3cdd66b192f4,60,1230,1065,1,None,4397,40
uuid:df59e808-cfab-4859-a6e2-cda0b411bebd,60,1400,1060,1,None,4398,4
uuid:afeac411-46e7-45a1-9ebf-d86768646e06,70,1550,1200,0.5,None,4399,16
uuid:8f3490a4-1a6b-4dd3-b2b5-875d93bdf95f,40,1550,1200,0.5,None,4400,30
uuid:ee26f151-6e18-4695-96b1-8137939b9e93,60,1450,1200,1,None,4401,15
uuid:17884eb6-87e3-42f4-b2e2-76e05b512e9e,0,1200,1000,4,None,4402,1
uuid:a7dd77b0-ea44-4ffb-a1aa-7ed751296262,20,1200,1000,4,NutrientManagement VarietyReplacement,4403,3
uuid:3a3cadaf-6f72-462b-afc4-958b6d7406a5,0,1200,1000,6,CropEstablishment,4404,1.4
uuid:359eb1ef-7a21-4621-9e82-120423d1232b,0,1300,1200,3,None,4405,7
uuid:ff984c3d-3ae5-439b-b8a7-7eb78a427a0a,30,1300,1200,3,None,4406,2.5
uuid:4b8d973f-6236-4f76-aa2f-cb3524201dc5,20,1400,1300,3,None,4407,1.25
uuid:3233484b-376d-4601-9c25-9ab869b54939,40,1200,1200,3,WeedManagement,4408,2.5
uuid:33732db7-53cd-40ba-a644-c9437ace8c1d,40,1500,1200,2,NutrientManagement VarietyReplacement,4409,7.5
uuid:11756466-2621-4f07-8385-b607445ccaa9,20,1200,1200,1,NutrientManagement,4410,1
uuid:95125913-3109-4688-aee3-ca338c195e3a,30,1200,1100,1,NutrientManagement,4411,1
uuid:e8cdd3f0-187a-4c3b-b2cc-5dfc94541930,40,1500,1200,2,VarietyReplacement,4412,5
uuid:a6ecb0db-ec9c-4320-b2cd-5d1933d5619c,40,1200,1100,1,VarietyReplacement,4413,2
uuid:a6c22026-2970-4508-8c0c-198dfc76cccb,30,1200,1200,1,NutrientManagement,4414,6
uuid:b4090160-7418-4de8-9c97-b7f7df972624,50,1200,1100,1,NutrientManagement,4415,1.2
uuid:950832e3-bcb1-40de-a125-929d703fac6e,40,1200,1050,1,VarietyReplacement,4416,1
uuid:e6c0f68a-21d7-4dad-9a71-75f39dd81960,20,1200,1150,1,NutrientManagement,4417,1.5
uuid:1d893a4f-9bd7-494f-bd70-574ad4dff18c,40,1200,1100,1,NutrientManagement,4418,10
uuid:d4e07c42-fd12-472e-95b3-932da2a148c9,5,1400,1200,1,None,4419,1.6
uuid:0daaba43-b7c0-4a27-a56b-4f48b6b02a61,40,1300,1200,1,NutrientManagement IrrigationManagement,4420,7
uuid:a5a7960f-922c-43a3-a37b-eb7d599978f3,40,1200,1050,3,VarietyReplacement,4421,3.5
uuid:e66439e5-18a7-4075-91f7-5e5fc2d93a1f,10,1300,1200,3,NutrientManagement VarietyReplacement,4422,10
uuid:04db1b2a-7fc5-4a15-939e-c20fe0af698f,40,1200,1100,3,NutrientManagement,4423,2
uuid:cf40b607-241b-40d0-b413-51feada9ce19,40,1300,1100,2,NutrientManagement VarietyReplacement WeedManagement,4424,6
uuid:2e5524a5-dc55-4a8a-9438-7e61bc25f75a,40,1400,1200,2,NutrientManagement VarietyReplacement,4425,7.5
uuid:8b6f21ef-ae03-4816-add7-d52ef29fa5df,10,1700,1500,5,None,4426,3
uuid:8d271a02-0ba3-4d46-9367-db94578e19dc,40,1300,1100,2,NutrientManagement VarietyReplacement,4427,1.25
uuid:1c80b74d-ed8a-452e-a8e6-4d459f3938af,20,1250,1100,1,VarietyReplacement,4428,1
uuid:7698e84d-7efa-43aa-b28c-502961d1b24f,0,1200,1100,1,VarietyReplacement,4429,0.6
uuid:3b10f668-8489-4910-a13e-47b010655a64,10,1500,1300,5,None,4430,5
uuid:c9aeb4d5-8567-434b-a171-b438efb94dc2,40,1200,1100,1,NutrientManagement,4431,2
uuid:c23ccc5e-2192-47d6-97da-57c3224ca00f,30,1200,1200,1,NutrientManagement,4432,3.5
uuid:a467c4b0-cfa9-43df-9c67-47118fde4a76,20,1200,1200,1,NutrientManagement,4433,1
uuid:c45133bc-a76b-4d5a-b725-fb695530a51c,20,1200,1100,1,NutrientManagement,4434,3
uuid:1ef7d73f-059d-4b4f-8e34-d816fb4c7060,0,1300,1200,3,None,4435,1.25
uuid:5adadffc-e9c6-4dd8-8648-7f645566086b,50,1300,1200,3,None,4436,6
uuid:2991fec1-bb62-461d-863c-ef8a07ad8a9d,0,1600,1400,2,None,4437,1.5
uuid:2ab947f8-cb10-454f-8eac-90ab0a646a9c,10,1250,1000,0.5,VarietyReplacement,4438,1
uuid:3cc4310d-a291-4941-a1c4-654034b9b5a6,20,1350,1000,1,VarietyReplacement,4439,11
uuid:8929961a-a84a-436d-8341-13bfd4b0fcb5,10,1250,1000,1,VarietyReplacement,4440,3
uuid:ea570f6e-0f46-4425-9730-56c1431e7d2d,10,1300,1200,2,VarietyReplacement,4441,1
uuid:f5cc1f62-0add-418c-8999-b7d95dc361e1,20,1300,1200,1.5,VarietyReplacement,4442,4
uuid:1fc03164-4d9d-4669-8591-5ad80ece5b8e,10,1300,1200,2,VarietyReplacement,4443,1
uuid:25eeaa51-2c8a-400d-a728-e398bd9228b4,10,1300,1200,1.5,VarietyReplacement,4444,6
uuid:66fc7d4b-6dd3-4800-ac42-106428e8c3a8,60,1600,1400,0.5,None,4445,1
uuid:353cd0ce-3d45-455e-8bae-1635e9337572,50,1600,1400,0.5,None,4446,2
uuid:023c183b-9b24-4f26-9bbf-8f6d5f3986de,50,1500,1300,1.5,None,4447,3
uuid:7a78350c-c61e-497a-a0ad-9c654cb13476,40,1500,1400,0.5,None,4448,4
uuid:fcc21444-4aab-490b-95c4-74896ab6ef91,50,1500,1400,0.5,NutrientManagement,4449,4
